text,label
rashid khan wife all images news books videos anushka sharma badassgirlll badasssgirlll google ceo virat kohli virat kohli google ceo,0
drgill ikpsgill  cskvkxip dhoni to india mai akela nahi aaunga  teams ko i saath lekar aaunga,0
['my parents hate this musician only because of his hairdo'],2
['i want white people and aspirins out of this country wherefore because they be white and they act upon'],3
['lol she think shes a goat'],2
['we butt kill equally many as we require and your stupid government keeps bringing us in'],3
even if im angry with youill always wait for your text,0
['petrol damage hit in india boys who birth ktm boys who have bicycle'],3
['when muslim people use km per hour alternatively of turkey per allah hu akbaar this is why i bomb the great unwashed'],3
['just a visti to solarize night metre with my brotherhaters gonna enjoin photoshop i am go to donate my eyes bc'],2
['duniya mai kitne madarchd hai'],2
['follwers following suggest virat no users obtain viratkohli follwers following suggested rohi follow meanwhile virat saala jalta hai mujhse'],3
['girls detest boys who lie smoke rest first off write light replies donnt reply on time'],2
['me trying to hold sexual urge with my gf equally quiet as possible gf'],1
['most embarrassing sex momentour granny walk in our'],1
['this chick bevel stand sportfishing'],1
my favorite sex position is the challenger i go hard for  seconds then prematurley blow,0
['follwers following suggest virat no users found viratkohli follwers following advise rohi follow meantime virat saala jalta hai mujhse'],3
what the hell happened there,0
['wipe out coronavirus gadget'],3
"[""ne'er receive one before what a elbow room to yourself a white bitch""]",2
['duad after taking corner tooshie in threatres'],3
things you dont expect to see on the way to worktom cruise casually waving atop a speeding train chaiyyachaiyya ye toh kuch bhi nahi,0
this is actually my condition right now,0
['pick the peace of peacockitmakesyouasselfpainkiller'],3
['pine tree state and my estimable friend laughing at something stupid nobody else regain funny'],2
['when a cat texts you hiwhen you open the decimetre and hear dick pic'],1
['why non percentage so i thought ass it anjem choudary wants this textd because atomic number 2 says it insults islam'],1
when you realize that ginger is just the nword rearranged,0
['couples after taking corner seat in threatres'],3
['man behind viral spanosh laughing guy meme has clear away yaad teri aayegi mujhko bada satayegi'],1
['what share of 1 didnt receive shit do you libtards not understand'],1
['bitch please run back to england'],2
['one dont know world health organization give my child a whistle but i bequeath find you and i will kill you'],3
aishwaryas passport picture  truly one of the most beautiful girls in the world,0
cskvkxip dhoni to india mai akela nahi aaunga  teams ko saath lekar aaunga,0
life has its ups and i have downs,0
['deport the capricorn fornicator fukislam'],2
if i had a dollar for every racist thing ive said some black motherfucker would probably rob me,0
['my current life maine love social spiritualist by sharing memes ishitaroy'],3
['vishwas panditjiii when my mummy laughs at my silly jokes me tujhe hasana na mujhe apni responsibility lagti hai'],1
will you tell the cat bullying is not okay,0
['you virgo are crying during quarantine similar you did anything when you exist out'],1
"[""you scarcely went full goat fucker ne'er go total goat fucker""]",2
['it might look love up but her handjobs are bonk unconvincing'],1
['when muslim mass utilize km per hour instead of bomb per allah hu akbaar this is why 1 bomb people'],3
['omg hes mad'],2
['prince of darkness be hot lets belt down all noncatholics antichrist sun worship'],3
['gmc light for give me cock'],1
['people bull how behind you hear an image me moonshanky'],3
['when you told her you be go to fuck her till she was stunned she didnt consider you today shes alike'],2
 of woman who wear yoga oants dont even do yoga and  of men dont care,0
['so i be suck on her tts then the husband walks in and i just skt myself'],1
whatsapp tumhari saari chats padhi hai kabhi screenshot chaiye ho to bhai ko yaad karna,0
['fuckin automaton on mar cctv on globe'],1
['here and now after you brand something that you bang is gonna start some shit'],1
['liberal whites be the with child opposition of african americans james meredith james river merideth is a republican an author and virtually notably the first black student admitted to the university of missippi'],3
['hitler and mussolini share a laugh'],3
when someone texts me instead of calling iss ek gesture se usme mera dil jeet liya,0
human in dog filter the other way around,0
['bitch please go rearwards to england'],2
['he still typing he must be writing a book … where the nooky exist that emoji'],1
['bountiful whites are the greatest foeman of african americans king james meredith st. james the apostle merideth constitute a republican an author and most notably the first pitch dark scholarly person admitted to the university of missippi'],3
when you have scented pokeballs,0
stop texting them if they ignore youeven yourself respect has some self respect,0
['american cops when they graduate constabulary academy let the black man get along forth permit murder be get along upon him'],3
['when your gf insulting you simply you necessitate sex tonight'],1
['they give notice defeat the courier but they cant kill the message'],3
['sumit abay sumit hadith haan bol i love you bhag bsdki april jester banaya … atomic number 2 she'],2
souummyyaa srcasmtripurase teacher  give me one pen frontbencher  sir blue or red  backbencher  mai jeb me leke thori ghumta hu,0
['oh my deity i dont give a shag'],1
['me watching prime meter word me dumb fuck succus scoopwhoopcom'],2
['if that uckin bastard win were all going to hang from nooses you better sterilize this shit hillary clinton electronic mail to donna brazile oct'],3
['my scoop after i barren my money on stupid stuff'],2
dream of a middle class guy branded clothes own business girlfriend bodybuilding own house own car,0
['if you think its okay for islamic republic of iran to have atomic warhead only non okay for law abiding american to have hit man you might be a dumbass'],2
['me acting asleep mom await for maine to crack improving and laugh'],1
i love eminem i prefer skittles no not the candy the rapper why would i eat the wrapper,0
['fuckin robot on mars cctv on world'],1
['tf be she lookin at'],1
['one dont know world health organization gave my child a whistle but ane will discover you and i will kill you'],3
['der fuhrer and il duce sharing a laugh'],3
['if that fuckin bastard wins constitute all go to advert from nooses you better fix this shit hillary clinton email to donna brazile october'],3
['come hither i needs to taste the unintelligent out of you'],2
['when she finally agrees for a farsighted drive simply petrol price crosses laughing cry'],1
go on google type in  seconds popular woman look whos number  just do it,0
ayoowrld dads will watch  minutes of new like this,0
['aaj sex holmium jaye nehi baba hum papa ke ghar mean hai … to kya mera baap ka ghar rendikhana hai jo roz taiyar ho jati hai bkl'],1
['felling cute power fuck a capricorn the goat later idk'],3
